timestamp,glucose
2024-01-01 00:00,116.8
2024-01-01 00:05,56.4
2024-01-01 00:10,56.8
2024-01-01 00:15,75.6
2024-01-01 00:20,97.2
2024-01-01 00:25,67.0
2024-01-01 00:30,40.4
2024-01-01 00:35,68.3
2024-01-01 00:40,40
2024-01-01 00:45,94.3
2024-01-01 00:50,120.0
2024-01-01 00:55,94.1
2024-01-01 01:00,109.1
2024-01-01 01:05,65.5
2024-01-01 01:10,127.0
2024-01-01 01:15,86.9
2024-01-01 01:20,116.3
2024-01-01 01:25,77.1
2024-01-01 01:30,154.7
2024-01-01 01:35,84.3
2024-01-01 01:40,44.7
2024-01-01 01:45,89.2
2024-01-01 01:50,43.8
2024-01-01 01:55,93.1
2024-01-01 02:00,82.1
2024-01-01 02:05,94.8
2024-01-01 02:10,96.0
2024-01-01 02:15,87.7
2024-01-01 02:20,102.8
2024-01-01 02:25,104.7
2024-01-01 02:30,97.2
2024-01-01 02:35,97.8
2024-01-01 02:40,81.5
2024-01-01 02:45,95.9
2024-01-01 02:50,82.2
2024-01-01 02:55,88.9
2024-01-01 03:00,99.5
2024-01-01 03:05,92.7
2024-01-01 03:10,92.3
2024-01-01 03:15,97.6
2024-01-01 03:20,102.7
2024-01-01 03:25,84.5
2024-01-01 03:30,106.5
2024-01-01 03:35,93.0
2024-01-01 03:40,93.7
2024-01-01 03:45,92.3
2024-01-01 03:50,102.0
2024-01-01 03:55,81.0
2024-01-01 04:00,103.7
2024-01-01 04:05,101.9
2024-01-01 04:10,74.5
2024-01-01 04:15,90.4
2024-01-01 04:20,95.7
2024-01-01 04:25,102.1
2024-01-01 04:30,80.3
2024-01-01 04:35,98.7
2024-01-01 04:40,109.0
2024-01-01 04:45,89.9
2024-01-01 04:50,100.0
2024-01-01 04:55,107.2
2024-01-01 05:00,91.3
2024-01-01 05:05,97.9
2024-01-01 05:10,101.2
2024-01-01 05:15,121.1
2024-01-01 05:20,91.3
2024-01-01 05:25,88.7
2024-01-01 05:30,108.0
2024-01-01 05:35,101.7
2024-01-01 05:40,99.9
2024-01-01 05:45,113.5
2024-01-01 05:50,114.1
2024-01-01 05:55,94.7
2024-01-01 06:00,100.3
2024-01-01 06:05,79.9
2024-01-01 06:10,79.7
2024-01-01 06:15,84.4
2024-01-01 06:20,78.5
2024-01-01 06:25,114.2
2024-01-01 06:30,40
2024-01-01 06:35,75.4
2024-01-01 06:40,52.4
2024-01-01 06:45,42.8
2024-01-01 06:50,54.1
2024-01-01 06:55,69.9
2024-01-01 07:00,105.8
2024-01-01 07:05,111.5
2024-01-01 07:10,108.9
2024-01-01 07:15,155.1
2024-01-01 07:20,145.1
2024-01-01 07:25,131.1
2024-01-01 07:30,121.5
2024-01-01 07:35,128.9
2024-01-01 07:40,130.1
2024-01-01 07:45,144.0
2024-01-01 07:50,131.3
2024-01-01 07:55,138.4
2024-01-01 08:00,122.6
2024-01-01 08:05,140.0
2024-01-01 08:10,113.5
2024-01-01 08:15,100.4
2024-01-01 08:20,113.7
2024-01-01 08:25,150.0
2024-01-01 08:30,113.1
2024-01-01 08:35,135.4
2024-01-01 08:40,141.6
2024-01-01 08:45,133.9
2024-01-01 08:50,130.3
2024-01-01 08:55,120.9
2024-01-01 09:00,122.7
2024-01-01 09:05,121.3
2024-01-01 09:10,121.0
2024-01-01 09:15,136.8
2024-01-01 09:20,129.3
2024-01-01 09:25,122.9
2024-01-01 09:30,153.5
2024-01-01 09:35,133.6
2024-01-01 09:40,115.7
2024-01-01 09:45,139.8
2024-01-01 09:50,124.3
2024-01-01 09:55,132.1
2024-01-01 10:00,102.9
2024-01-01 10:05,92.1
2024-01-01 10:10,46.2
2024-01-01 10:15,77.8
2024-01-01 10:20,53.2
2024-01-01 10:25,115.8
2024-01-01 10:30,106.1
2024-01-01 10:35,80.5
2024-01-01 10:40,104.4
2024-01-01 10:45,70.6
2024-01-01 10:50,40
2024-01-01 10:55,130.7
2024-01-01 11:00,64.7
2024-01-01 11:05,53.3
2024-01-01 11:10,87.7
2024-01-01 11:15,56.5
2024-01-01 11:20,59.7
2024-01-01 11:25,138.3
2024-01-01 11:30,63.0
2024-01-01 11:35,55.2
2024-01-01 11:40,79.5
2024-01-01 11:45,40
2024-01-01 11:50,53.7
2024-01-01 11:55,93.6
2024-01-01 12:00,94.1
2024-01-01 12:05,142.4
2024-01-01 12:10,119.6
2024-01-01 12:15,116.3
2024-01-01 12:20,82.8
2024-01-01 12:25,115.9
2024-01-01 12:30,119.6
2024-01-01 12:35,156.1
2024-01-01 12:40,102.0
2024-01-01 12:45,78.1
2024-01-01 12:50,121.4
2024-01-01 12:55,146.8
2024-01-01 13:00,105.5
2024-01-01 13:05,124.9
2024-01-01 13:10,121.8
2024-01-01 13:15,121.2
2024-01-01 13:20,157.5
2024-01-01 13:25,101.1
2024-01-01 13:30,124.2
2024-01-01 13:35,109.6
2024-01-01 13:40,136.4
2024-01-01 13:45,116.9
2024-01-01 13:50,112.1
2024-01-01 13:55,59.7
2024-01-01 14:00,118.9
2024-01-01 14:05,89.6
2024-01-01 14:10,102.8
2024-01-01 14:15,121.9
2024-01-01 14:20,135.7
2024-01-01 14:25,112.7
2024-01-01 14:30,124.4
2024-01-01 14:35,124.3
2024-01-01 14:40,114.2
2024-01-01 14:45,135.1
2024-01-01 14:50,114.5
2024-01-01 14:55,106.0
2024-01-01 15:00,109.8
2024-01-01 15:05,95.4
2024-01-01 15:10,81.7
2024-01-01 15:15,121.2
2024-01-01 15:20,79.8
2024-01-01 15:25,130.5
2024-01-01 15:30,55.1
2024-01-01 15:35,88.3
2024-01-01 15:40,87.4
2024-01-01 15:45,125.2
2024-01-01 15:50,90.7
2024-01-01 15:55,73.9
2024-01-01 16:00,68.7
2024-01-01 16:05,92.6
2024-01-01 16:10,68.5
2024-01-01 16:15,156.4
2024-01-01 16:20,93.8
2024-01-01 16:25,68.4
2024-01-01 16:30,155.5
2024-01-01 16:35,86.7
2024-01-01 16:40,48.0
2024-01-01 16:45,142.5
2024-01-01 16:50,84.5
2024-01-01 16:55,58.5
2024-01-01 17:00,93.4
